,id,semester,sarappd_apdc_code,attendance_status,act_composite,rec_test_plan,fafsa_ind,rec_country_of_orig,rec_eof_location,gender,major,saradap_admt_code,program,first_gen_ind,math_readiness_ind,pckg_group_ind,concentration,housing_interest,hs_name,overall_gpa,major_desc,spraddr_cnty_code,age,saradap_majr_code_conc_1,housing,final_grade,hs_state,hs_county,saradap_styp_code_2,spraddr_stat_code,col_desc,sarappd_apdc_date,rec_completed_date,hous_dep_paid,hs_city,sat_erbw,dchs_ind,sat_math,sat_total,col_state,ethnicity
1921,130657,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,SOUTHERN REGIONAL HIGH SCHOOL,2.46,Marine Science,29,18,COND,Y,D+,NJ,Ocean,F,NJ,,2021-11-20,2021-09-17,,MANAHAWKIN,,,,0,,Caucasian or White
1922,130657,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,SOUTHERN REGIONAL HIGH SCHOOL,2.46,Marine Science,29,18,COND,Y,A-,NJ,Ocean,F,NJ,,2021-11-20,2021-09-17,,MANAHAWKIN,,,,0,,Caucasian or White
1923,130657,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,SOUTHERN REGIONAL HIGH SCHOOL,2.46,Marine Science,29,18,COND,Y,D+,NJ,Ocean,F,NJ,,2021-11-20,2021-09-17,,MANAHAWKIN,,,,0,,Caucasian or White
1924,130657,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,SOUTHERN REGIONAL HIGH SCHOOL,2.46,Marine Science,29,18,COND,Y,B,NJ,Ocean,F,NJ,,2021-11-20,2021-09-17,,MANAHAWKIN,,,,0,,Caucasian or White
1925,130657,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,SOUTHERN REGIONAL HIGH SCHOOL,2.46,Marine Science,29,18,COND,Y,X,NJ,Ocean,F,NJ,,2021-11-20,2021-09-17,,MANAHAWKIN,,,,0,,Caucasian or White
1926,130652,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduate school,Y,UGONN,GENE,HO,JACKSON MEMORIAL HIGH SCHOOL,3.25,Exercise Science,29,18,COND,Y,B,NJ,Ocean,F,NJ,,2021-09-28,2021-09-16,Y,JACKSON,480.0,,520.0,1000,,Caucasian or White
1927,130652,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduate school,Y,UGONN,GENE,HO,JACKSON MEMORIAL HIGH SCHOOL,3.25,Exercise Science,29,18,COND,Y,B+,NJ,Ocean,F,NJ,,2021-09-28,2021-09-16,Y,JACKSON,480.0,,520.0,1000,,Caucasian or White
1928,130652,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduate school,Y,UGONN,GENE,HO,JACKSON MEMORIAL HIGH SCHOOL,3.25,Exercise Science,29,18,COND,Y,B-,NJ,Ocean,F,NJ,,2021-09-28,2021-09-16,Y,JACKSON,480.0,,520.0,1000,,Caucasian or White
1929,130652,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduate school,Y,UGONN,GENE,HO,JACKSON MEMORIAL HIGH SCHOOL,3.25,Exercise Science,29,18,COND,Y,A,NJ,Ocean,F,NJ,,2021-09-28,2021-09-16,Y,JACKSON,480.0,,520.0,1000,,Caucasian or White
1930,130603,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,SSTB,FR,SUST-BA,FGNN: Graduate school,N,UGONN,COND,HO,HUDSON COUNTY VO-TECH,3.33,Sustainability,17,18,COND,Y,A,NJ,Hudson,F,NJ,,2021-10-15,2021-08-25,Y,NORTH BERGEN,,,,0,,Black or African American
1931,130603,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,SSTB,FR,SUST-BA,FGNN: Graduate school,N,UGONN,COND,HO,HUDSON COUNTY VO-TECH,3.33,Sustainability,17,18,COND,Y,B,NJ,Hudson,F,NJ,,2021-10-15,2021-08-25,Y,NORTH BERGEN,,,,0,,Black or African American
1932,130603,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,SSTB,FR,SUST-BA,FGNN: Graduate school,N,UGONN,COND,HO,HUDSON COUNTY VO-TECH,3.33,Sustainability,17,18,COND,Y,C+,NJ,Hudson,F,NJ,,2021-10-15,2021-08-25,Y,NORTH BERGEN,,,,0,,Black or African American
1933,130603,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,SSTB,FR,SUST-BA,FGNN: Graduate school,N,UGONN,COND,HO,HUDSON COUNTY VO-TECH,3.33,Sustainability,17,18,COND,Y,A,NJ,Hudson,F,NJ,,2021-10-15,2021-08-25,Y,NORTH BERGEN,,,,0,,Black or African American
1934,130578,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,PH,HLTH-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,NOTRE DAME HIGH SCHOOL,3.33,Health Science,5,18,COND,Y,A,NJ,Mercer,F,NJ,,2022-03-03,2021-08-17,,LAWRENCEVILLE,,,,0,,Caucasian or White
1935,130578,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,PH,HLTH-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,NOTRE DAME HIGH SCHOOL,3.33,Health Science,5,18,COND,Y,B-,NJ,Mercer,F,NJ,,2022-03-03,2021-08-17,,LAWRENCEVILLE,,,,0,,Caucasian or White
1936,130578,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,PH,HLTH-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,NOTRE DAME HIGH SCHOOL,3.33,Health Science,5,18,COND,Y,B+,NJ,Mercer,F,NJ,,2022-03-03,2021-08-17,,LAWRENCEVILLE,,,,0,,Caucasian or White
1937,130578,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,PH,HLTH-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,NOTRE DAME HIGH SCHOOL,3.33,Health Science,5,18,COND,Y,B+,NJ,Mercer,F,NJ,,2022-03-03,2021-08-17,,LAWRENCEVILLE,,,,0,,Caucasian or White
1938,130578,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,PH,HLTH-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,NOTRE DAME HIGH SCHOOL,3.33,Health Science,5,18,COND,Y,X,NJ,Mercer,F,NJ,,2022-03-03,2021-08-17,,LAWRENCEVILLE,,,,0,,Caucasian or White
1939,130577,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,COND,,MATAWAN REGIONAL HIGH SCHOOL,3.5,Health Science,25,18,COND,Y,B+,NJ,Monmouth,F,NJ,,2022-04-17,2021-08-17,,ABERDEEN,,,,0,,Caucasian or White
1940,130577,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,COND,,MATAWAN REGIONAL HIGH SCHOOL,3.5,Health Science,25,18,COND,Y,A,NJ,Monmouth,F,NJ,,2022-04-17,2021-08-17,,ABERDEEN,,,,0,,Caucasian or White
1941,130577,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,COND,,MATAWAN REGIONAL HIGH SCHOOL,3.5,Health Science,25,18,COND,Y,A-,NJ,Monmouth,F,NJ,,2022-04-17,2021-08-17,,ABERDEEN,,,,0,,Caucasian or White
1942,130577,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,COND,,MATAWAN REGIONAL HIGH SCHOOL,3.5,Health Science,25,18,COND,Y,B,NJ,Monmouth,F,NJ,,2022-04-17,2021-08-17,,ABERDEEN,,,,0,,Caucasian or White
1943,130572,fall,IE,ft,16.0,I will NOT submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,CHEROKEE HIGH SCHOOL,2.96,Marine Science,5,18,COND,Y,B,NJ,Burlington,F,NJ,,2022-02-06,2021-08-17,Y,MARLTON,,,,0,,Caucasian or White
1944,130572,fall,IE,ft,16.0,I will NOT submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,CHEROKEE HIGH SCHOOL,2.96,Marine Science,5,18,COND,Y,A,NJ,Burlington,F,NJ,,2022-02-06,2021-08-17,Y,MARLTON,,,,0,,Caucasian or White
1945,130572,fall,IE,ft,16.0,I will NOT submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,CHEROKEE HIGH SCHOOL,2.96,Marine Science,5,18,COND,Y,C+,NJ,Burlington,F,NJ,,2022-02-06,2021-08-17,Y,MARLTON,,,,0,,Caucasian or White
1946,130572,fall,IE,ft,16.0,I will NOT submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,CHEROKEE HIGH SCHOOL,2.96,Marine Science,5,18,COND,Y,C+,NJ,Burlington,F,NJ,,2022-02-06,2021-08-17,Y,MARLTON,,,,0,,Caucasian or White
1947,130572,fall,IE,ft,16.0,I will NOT submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,CHEROKEE HIGH SCHOOL,2.96,Marine Science,5,18,COND,Y,A,NJ,Burlington,F,NJ,,2022-02-06,2021-08-17,Y,MARLTON,,,,0,,Caucasian or White
1948,130572,fall,IE,ft,16.0,I will NOT submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,FGNN: Graduated from college: Bachelors degree,N,UGONN,COND,HO,CHEROKEE HIGH SCHOOL,2.96,Marine Science,5,18,COND,Y,X,NJ,Burlington,F,NJ,,2022-02-06,2021-08-17,Y,MARLTON,,,,0,,Caucasian or White
1949,130565,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,HO,HUNTERDON CENTRAL HIGH SCHOOL,3.68,Health Science,19,18,COND,Y,B,NJ,Hunterdon,F,NJ,,2022-04-30,2021-08-16,Y,FLEMINGTON,,,,0,,Caucasian or White
1950,130565,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,HO,HUNTERDON CENTRAL HIGH SCHOOL,3.68,Health Science,19,18,COND,Y,A,NJ,Hunterdon,F,NJ,,2022-04-30,2021-08-16,Y,FLEMINGTON,,,,0,,Caucasian or White
1951,130565,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,HO,HUNTERDON CENTRAL HIGH SCHOOL,3.68,Health Science,19,18,COND,Y,A-,NJ,Hunterdon,F,NJ,,2022-04-30,2021-08-16,Y,FLEMINGTON,,,,0,,Caucasian or White
1952,130565,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,HO,HUNTERDON CENTRAL HIGH SCHOOL,3.68,Health Science,19,18,COND,Y,A,NJ,Hunterdon,F,NJ,,2022-04-30,2021-08-16,Y,FLEMINGTON,,,,0,,Caucasian or White
1953,130563,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,HLSC,FR,HLTH-BS,FGNY: Some college,Y,UGONN,PRPT,,TRITON REGIONAL HIGH SCHOOL,3.48,Health Science,7,18,COND,,B+,NJ,Camden,F,NJ,,2021-08-19,2021-08-16,,RUNNEMEDE,520.0,,530.0,1050,,Caucasian or White
1954,130563,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,HLSC,FR,HLTH-BS,FGNY: Some college,Y,UGONN,PRPT,,TRITON REGIONAL HIGH SCHOOL,3.48,Health Science,7,18,COND,,B+,NJ,Camden,F,NJ,,2021-08-19,2021-08-16,,RUNNEMEDE,520.0,,530.0,1050,,Caucasian or White
1955,130563,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,HLSC,FR,HLTH-BS,FGNY: Some college,Y,UGONN,PRPT,,TRITON REGIONAL HIGH SCHOOL,3.48,Health Science,7,18,COND,,B+,NJ,Camden,F,NJ,,2021-08-19,2021-08-16,,RUNNEMEDE,520.0,,530.0,1050,,Caucasian or White
1956,130563,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,HLSC,FR,HLTH-BS,FGNY: Some college,Y,UGONN,PRPT,,TRITON REGIONAL HIGH SCHOOL,3.48,Health Science,7,18,COND,,A,NJ,Camden,F,NJ,,2021-08-19,2021-08-16,,RUNNEMEDE,520.0,,530.0,1050,,Caucasian or White
1957,130562,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,MATH,FR,MATH-BA,FGNY: Some trade school or community college,Y,UGONN,COND,HO,WASHINGTON TWP. HIGH SCHOOL,3.14,Mathematics,7,18,COND,Y,A-,NJ,Gloucester,F,NJ,,2021-10-13,2021-08-16,Y,SEWELL,490.0,Y,500.0,990,,Caucasian or White
1958,130562,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,MATH,FR,MATH-BA,FGNY: Some trade school or community college,Y,UGONN,COND,HO,WASHINGTON TWP. HIGH SCHOOL,3.14,Mathematics,7,18,COND,Y,B,NJ,Gloucester,F,NJ,,2021-10-13,2021-08-16,Y,SEWELL,490.0,Y,500.0,990,,Caucasian or White
1959,130562,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,MATH,FR,MATH-BA,FGNY: Some trade school or community college,Y,UGONN,COND,HO,WASHINGTON TWP. HIGH SCHOOL,3.14,Mathematics,7,18,COND,Y,D,NJ,Gloucester,F,NJ,,2021-10-13,2021-08-16,Y,SEWELL,490.0,Y,500.0,990,,Caucasian or White
1960,130562,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,MATH,FR,MATH-BA,FGNY: Some trade school or community college,Y,UGONN,COND,HO,WASHINGTON TWP. HIGH SCHOOL,3.14,Mathematics,7,18,COND,Y,A,NJ,Gloucester,F,NJ,,2021-10-13,2021-08-16,Y,SEWELL,490.0,Y,500.0,990,,Caucasian or White
1961,130556,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,HO,MANASQUAN HIGH SCHOOL,3.4,Exercise Science,25,19,COND,Y,B+,NJ,Monmouth,F,NJ,,2021-10-01,2021-08-16,,MANASQUAN,,,,0,,Caucasian or White
1962,130556,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,HO,MANASQUAN HIGH SCHOOL,3.4,Exercise Science,25,19,COND,Y,B,NJ,Monmouth,F,NJ,,2021-10-01,2021-08-16,,MANASQUAN,,,,0,,Caucasian or White
1963,130556,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,HO,MANASQUAN HIGH SCHOOL,3.4,Exercise Science,25,19,COND,Y,B+,NJ,Monmouth,F,NJ,,2021-10-01,2021-08-16,,MANASQUAN,,,,0,,Caucasian or White
1964,130556,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,HO,MANASQUAN HIGH SCHOOL,3.4,Exercise Science,25,19,COND,Y,A,NJ,Monmouth,F,NJ,,2021-10-01,2021-08-16,,MANASQUAN,,,,0,,Caucasian or White
1965,130302,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,f,HLSC,EO,HLTH-BS,,N,UGOFFN,COND,,PLEASANTVILLE HS,3.56,Health Science,1,18,COND,,A,NJ,Atlantic,F,NJ,ATLANTIC CAPE COMMUNITY COL,2021-11-21,2021-11-11,,PLEASANTVILLE,,Y,,0,NJ,Hispanic or Latino
1966,130302,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,f,HLSC,EO,HLTH-BS,,N,UGOFFN,COND,,PLEASANTVILLE HS,3.56,Health Science,1,18,COND,,C+,NJ,Atlantic,F,NJ,ATLANTIC CAPE COMMUNITY COL,2021-11-21,2021-11-11,,PLEASANTVILLE,,Y,,0,NJ,Hispanic or Latino
1967,130302,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,f,HLSC,EO,HLTH-BS,,N,UGOFFN,COND,,PLEASANTVILLE HS,3.56,Health Science,1,18,COND,,A-,NJ,Atlantic,F,NJ,ATLANTIC CAPE COMMUNITY COL,2021-11-21,2021-11-11,,PLEASANTVILLE,,Y,,0,NJ,Hispanic or Latino
1968,130302,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,f,HLSC,EO,HLTH-BS,,N,UGOFFN,COND,,PLEASANTVILLE HS,3.56,Health Science,1,18,COND,,A,NJ,Atlantic,F,NJ,ATLANTIC CAPE COMMUNITY COL,2021-11-21,2021-11-11,,PLEASANTVILLE,,Y,,0,NJ,Hispanic or Latino
1969,130302,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,f,HLSC,EO,HLTH-BS,,N,UGOFFN,COND,,PLEASANTVILLE HS,3.56,Health Science,1,18,COND,,X,NJ,Atlantic,F,NJ,ATLANTIC CAPE COMMUNITY COL,2021-11-21,2021-11-11,,PLEASANTVILLE,,Y,,0,NJ,Hispanic or Latino
1970,130077,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,FGNN: Graduate school,Y,UGONN,GENE,HO,ATLANTIC COUNTY INST OF TECH,2.23,Computer Science,1,19,COND,Y,A-,NJ,Atlantic,F,NJ,,2022-08-22,2022-07-27,,MAYS LANDING,630.0,,520.0,1150,,Caucasian or White
1971,130077,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,FGNN: Graduate school,Y,UGONN,GENE,HO,ATLANTIC COUNTY INST OF TECH,2.23,Computer Science,1,19,COND,Y,B,NJ,Atlantic,F,NJ,,2022-08-22,2022-07-27,,MAYS LANDING,630.0,,520.0,1150,,Caucasian or White
1972,130077,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,FGNN: Graduate school,Y,UGONN,GENE,HO,ATLANTIC COUNTY INST OF TECH,2.23,Computer Science,1,19,COND,Y,F,NJ,Atlantic,F,NJ,,2022-08-22,2022-07-27,,MAYS LANDING,630.0,,520.0,1150,,Caucasian or White
1973,130077,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,FGNN: Graduate school,Y,UGONN,GENE,HO,ATLANTIC COUNTY INST OF TECH,2.23,Computer Science,1,19,COND,Y,W,NJ,Atlantic,F,NJ,,2022-08-22,2022-07-27,,MAYS LANDING,630.0,,520.0,1150,,Caucasian or White
1974,129929,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BS,,Y,REJISR,GENE,,RANCOCAS VALLEY REGIONAL HIGH,3.65,Biology,5,17,COND,Y,B+,NJ,Burlington,F,NJ,,2022-03-31,2022-02-07,,MOUNT HOLLY,480.0,Y,,0,,Black or African American
1975,129929,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BS,,Y,REJISR,GENE,,RANCOCAS VALLEY REGIONAL HIGH,3.65,Biology,5,17,COND,Y,B+,NJ,Burlington,F,NJ,,2022-03-31,2022-02-07,,MOUNT HOLLY,480.0,Y,,0,,Black or African American
1976,129929,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BS,,Y,REJISR,GENE,,RANCOCAS VALLEY REGIONAL HIGH,3.65,Biology,5,17,COND,Y,A,NJ,Burlington,F,NJ,,2022-03-31,2022-02-07,,MOUNT HOLLY,480.0,Y,,0,,Black or African American
1977,129929,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BS,,Y,REJISR,GENE,,RANCOCAS VALLEY REGIONAL HIGH,3.65,Biology,5,17,COND,Y,B+,NJ,Burlington,F,NJ,,2022-03-31,2022-02-07,,MOUNT HOLLY,480.0,Y,,0,,Black or African American
1978,129929,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BS,,Y,REJISR,GENE,,RANCOCAS VALLEY REGIONAL HIGH,3.65,Biology,5,17,COND,Y,A,NJ,Burlington,F,NJ,,2022-03-31,2022-02-07,,MOUNT HOLLY,480.0,Y,,0,,Black or African American
1979,129907,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,,ATLANTIC COUNTY INST OF TECH,3.03,Health Science,1,18,COND,,A-,NJ,Atlantic,F,NJ,,2022-04-21,2021-11-29,,MAYS LANDING,,Y,,0,,Asian
1980,129907,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,,ATLANTIC COUNTY INST OF TECH,3.03,Health Science,1,18,COND,,A-,NJ,Atlantic,F,NJ,,2022-04-21,2021-11-29,,MAYS LANDING,,Y,,0,,Asian
1981,129907,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,,ATLANTIC COUNTY INST OF TECH,3.03,Health Science,1,18,COND,,A,NJ,Atlantic,F,NJ,,2022-04-21,2021-11-29,,MAYS LANDING,,Y,,0,,Asian
1982,129907,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,,ATLANTIC COUNTY INST OF TECH,3.03,Health Science,1,18,COND,,X,NJ,Atlantic,F,NJ,,2022-04-21,2021-11-29,,MAYS LANDING,,Y,,0,,Asian
1983,128835,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,N,UGOFFN,COND,,EGG HARBOR TOWNSHIP HS,4.0,Computer Science,1,19,COND,,A,NJ,Atlantic,F,NJ,,2022-04-22,2021-10-20,,EGG HARBOR TOWNSHIP,470.0,,410.0,880,,Asian
1984,128835,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,N,UGOFFN,COND,,EGG HARBOR TOWNSHIP HS,4.0,Computer Science,1,19,COND,,A,NJ,Atlantic,F,NJ,,2022-04-22,2021-10-20,,EGG HARBOR TOWNSHIP,470.0,,410.0,880,,Asian
1985,128835,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,N,UGOFFN,COND,,EGG HARBOR TOWNSHIP HS,4.0,Computer Science,1,19,COND,,A,NJ,Atlantic,F,NJ,,2022-04-22,2021-10-20,,EGG HARBOR TOWNSHIP,470.0,,410.0,880,,Asian
1986,128835,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,N,UGOFFN,COND,,EGG HARBOR TOWNSHIP HS,4.0,Computer Science,1,19,COND,,A,NJ,Atlantic,F,NJ,,2022-04-22,2021-10-20,,EGG HARBOR TOWNSHIP,470.0,,410.0,880,,Asian
1987,128835,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,N,UGOFFN,COND,,EGG HARBOR TOWNSHIP HS,4.0,Computer Science,1,19,COND,,X,NJ,Atlantic,F,NJ,,2022-04-22,2021-10-20,,EGG HARBOR TOWNSHIP,470.0,,410.0,880,,Asian
1988,128763,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,,N,UGONN,COND,HO,HAMMONTON HS,1.24,Biology,7,18,COND,Y,B+,NJ,Atlantic,F,NJ,STOCKTON UNIVERSITY,2022-04-27,2022-02-16,,HAMMONTON,,Y,,0,NJ,Caucasian or White
1989,128763,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,,N,UGONN,COND,HO,HAMMONTON HS,1.24,Biology,7,18,COND,Y,W,NJ,Atlantic,F,NJ,STOCKTON UNIVERSITY,2022-04-27,2022-02-16,,HAMMONTON,,Y,,0,NJ,Caucasian or White
1990,128763,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,,N,UGONN,COND,HO,HAMMONTON HS,1.24,Biology,7,18,COND,Y,D-,NJ,Atlantic,F,NJ,STOCKTON UNIVERSITY,2022-04-27,2022-02-16,,HAMMONTON,,Y,,0,NJ,Caucasian or White
1991,128763,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,,N,UGONN,COND,HO,HAMMONTON HS,1.24,Biology,7,18,COND,Y,F,NJ,Atlantic,F,NJ,STOCKTON UNIVERSITY,2022-04-27,2022-02-16,,HAMMONTON,,Y,,0,NJ,Caucasian or White
1992,128763,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,,N,UGONN,COND,HO,HAMMONTON HS,1.24,Biology,7,18,COND,Y,D,NJ,Atlantic,F,NJ,STOCKTON UNIVERSITY,2022-04-27,2022-02-16,,HAMMONTON,,Y,,0,NJ,Caucasian or White
1993,128763,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,,N,UGONN,COND,HO,HAMMONTON HS,1.24,Biology,7,18,COND,Y,F,NJ,Atlantic,F,NJ,STOCKTON UNIVERSITY,2022-04-27,2022-02-16,,HAMMONTON,,Y,,0,NJ,Caucasian or White
1994,128736,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,,Y,UGONN,MBIO,HO,MARINE ACADEMY TECH ENV SCI,3.5,Marine Science,29,18,COND,Y,B+,NJ,Ocean,F,NJ,OCEAN COUNTY COLLEGE,2022-04-12,2022-01-24,Y,MANAHAWKIN,,Y,,0,NJ,Hispanic or Latino
1995,128736,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,,Y,UGONN,MBIO,HO,MARINE ACADEMY TECH ENV SCI,3.5,Marine Science,29,18,COND,Y,A-,NJ,Ocean,F,NJ,OCEAN COUNTY COLLEGE,2022-04-12,2022-01-24,Y,MANAHAWKIN,,Y,,0,NJ,Hispanic or Latino
1996,128736,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,,Y,UGONN,MBIO,HO,MARINE ACADEMY TECH ENV SCI,3.5,Marine Science,29,18,COND,Y,B+,NJ,Ocean,F,NJ,OCEAN COUNTY COLLEGE,2022-04-12,2022-01-24,Y,MANAHAWKIN,,Y,,0,NJ,Hispanic or Latino
